"Version compiled and posted on 04 April, 2018",,,,,,,,
"For real-time updates of the Arctic GRO dataset, please visit: www.arcticgreatrivers.org/data",,,,,,,,
,,,,,,,,
Date,Yenisey,Lena,Ob',Mackenzie,Yukon,Kolyma,Kolyma ,Notes
mm-dd-yyyy,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,Station ID,
5/20/2014,"71,200","22,500","28,500","20,100","14,980",175,1802,Kolyma data are provisional
5/21/2014,"83,200","31,800","29,900","22,600","15,178",186,1802,Kolyma data are provisional
5/22/2014,"98,800","56,200","31,300","19,900","15,263",192,1802,Kolyma data are provisional
5/23/2014,"108,000","84,800","33,100","17,400","15,234",212,1802,Kolyma data are provisional
5/24/2014,"114,000","104,000","34,100","17,900","15,178",218,1802,Kolyma data are provisional
5/25/2014,"118,000","131,000","35,300","23,200","15,008",229,1802,Kolyma data are provisional
5/26/2014,"113,000","147,000","35,400","23,900","14,866",251,1802,Kolyma data are provisional
5/27/2014,"110,000","159,000","35,200","24,900","14,753",454,1802,Kolyma data are provisional
5/28/2014,"103,000","167,000","34,800","25,400","14,583",762,1802,Kolyma data are provisional
5/29/2014,"98,600","173,000","34,800","24,600","14,442","1,552",1802,Kolyma data are provisional
5/30/2014,"94,500","131,000","34,600","23,500","14,328","2,796",1802,Kolyma data are provisional
5/31/2014,"89,900","112,000","34,400","23,000","14,243","6,163",1802,Kolyma data are provisional
6/1/2014,"83,900","101,000","34,200","22,700","14,215","11,463",1802,Kolyma data are provisional
6/2/2014,"79,200","91,900","34,400","22,200","13,734","15,800",1802,Kolyma data are provisional
6/3/2014,"74,700","83,900","34,300","21,600","13,450","15,900",1802,Kolyma data are provisional
6/4/2014,"70,400","77,700","33,600","20,800","13,252","16,000",1802,Kolyma data are provisional
6/5/2014,"67,700","74,400","33,200","19,900","13,026","22,900",1802,Kolyma data are provisional
6/6/2014,"65,800","69,700","33,500","19,300","12,828","23,400",1802,Kolyma data are provisional
6/7/2014,"64,600","66,300","33,500","18,700","12,686","23,900",1802,Kolyma data are provisional
6/8/2014,"63,800","64,200","33,500","18,300","12,516","24,300",1802,Kolyma data are provisional
6/9/2014,"62,400","62,400","33,500","18,000","12,403","24,600",1802,Kolyma data are provisional
6/10/2014,"62,300","60,700","33,600","17,800","12,488","24,800",1802,Kolyma data are provisional
6/11/2014,"62,900","59,900","33,600","18,000","12,658","25,100",1802,Kolyma data are provisional
6/12/2014,"63,900","59,700","33,600","18,400","12,884","25,500",1802,Kolyma data are provisional
6/13/2014,"65,300","58,300","33,500","18,800","13,139","25,300",1802,Kolyma data are provisional
6/14/2014,"65,900","57,200","33,500","19,100","13,394","25,200",1802,Kolyma data are provisional
6/15/2014,"66,200","55,800","33,500","19,000","13,649","25,500",1802,Kolyma data are provisional
6/16/2014,"66,100","54,100","33,500","18,700","13,819","25,000",1802,Kolyma data are provisional
6/17/2014,"66,500","53,100","33,800","18,400","13,989","24,800",1802,Kolyma data are provisional
6/18/2014,"68,100","52,600","33,800","18,100","14,073","24,200",1802,Kolyma data are provisional
6/19/2014,"68,500","51,400","33,900","18,100","14,102","23,500",1802,Kolyma data are provisional
6/20/2014,"68,500","50,700","33,900","18,300","14,130","23,000",1802,Kolyma data are provisional
6/21/2014,"67,500","49,900","33,900","18,800","14,130","22,200",1802,Kolyma data are provisional
6/22/2014,"66,400","49,300","34,100","18,900","14,102","21,500",1802,Kolyma data are provisional
6/23/2014,"65,300","48,600","34,100","18,600","14,102","21,000",1802,Kolyma data are provisional
6/24/2014,"62,100","47,900","34,100","18,400","14,017","20,500",1802,Kolyma data are provisional
6/25/2014,"60,000","47,300","33,900","18,400","13,989","20,400",1802,Kolyma data are provisional
6/26/2014,"58,200","46,300","33,900","18,400","13,989","20,200",1802,Kolyma data are provisional
6/27/2014,"56,000","45,200","34,000","18,600","13,960","19,400",1802,Kolyma data are provisional
6/28/2014,"53,000","44,500","34,200","18,700","14,017","17,800",1802,Kolyma data are provisional
6/29/2014,"51,100","43,600","34,300","18,400","14,130","16,000",1802,Kolyma data are provisional
6/30/2014,"48,900","42,800","34,300","18,100","14,243","14,900",1802,Kolyma data are provisional
7/1/2014,"45,800","42,200","34,200","17,700","14,442","14,000",1802,Kolyma data are provisional
7/2/2014,"43,200","41,400","34,000","17,300","14,527","13,000",1802,Kolyma data are provisional
7/3/2014,"41,300","40,700","33,900","17,000","14,640","12,200",1802,Kolyma data are provisional
7/4/2014,"38,900","39,700","33,800","16,800","14,895","11,900",1802,Kolyma data are provisional
7/5/2014,"37,300","39,000","33,700","16,500","15,093","11,900",1802,Kolyma data are provisional
7/6/2014,"36,800","38,000","33,400","16,300","15,348","12,300",1802,Kolyma data are provisional
7/7/2014,"35,900","37,200","32,900","16,300","15,319","12,600",1802,Kolyma data are provisional
7/8/2014,"32,000","36,000","33,300","16,200","15,461","13,300",1802,Kolyma data are provisional
7/9/2014,"30,500","34,800","33,300","15,900","15,574","13,900",1802,Kolyma data are provisional
7/10/2014,"28,800","34,000","33,100","15,900","15,574","14,300",1802,Kolyma data are provisional
7/11/2014,"27,100","32,900","32,900","16,300","15,631","14,200",1802,Kolyma data are provisional
7/12/2014,"25,400","31,800","32,900","17,000","15,659","13,100",1802,Kolyma data are provisional
7/13/2014,"24,600","31,100","32,700","17,900","15,574","11,900",1802,Kolyma data are provisional
7/14/2014,"23,900","30,200","32,600","18,300","15,461","11,600",1802,Kolyma data are provisional
7/15/2014,"22,500","29,800","32,500","18,400","15,234","11,400",1802,Kolyma data are provisional
7/16/2014,"21,300","29,200","32,400","18,100","15,008","11,100",1802,Kolyma data are provisional
7/17/2014,"20,200","29,200","32,000","17,700","14,838","10,700",1802,Kolyma data are provisional
7/18/2014,"19,600","29,300","31,400","17,200","14,810","10,400",1802,Kolyma data are provisional
7/19/2014,"18,900","29,400","32,000","16,800","14,640","9,840",1802,Kolyma data are provisional
7/20/2014,"18,500","30,100","32,300","16,600","14,611","9,110",1802,Kolyma data are provisional
7/21/2014,"18,000","31,300","32,400","16,200","14,668","8,450",1802,Kolyma data are provisional
7/22/2014,"17,700","33,000","32,300","15,900","14,781","8,190",1802,Kolyma data are provisional
7/23/2014,"17,600","34,300","32,100","15,500","14,895","7,770",1802,Kolyma data are provisional
7/24/2014,"17,400","36,000","32,000","15,200","15,121","7,460",1802,Kolyma data are provisional
7/25/2014,"17,100","36,600","31,800","15,100","15,319","7,160",1802,Kolyma data are provisional
7/26/2014,"16,800","36,000","31,900","15,000","15,489","7,240",1802,Kolyma data are provisional
7/27/2014,"16,600","34,800","32,000","14,600","15,603","7,380",1802,Kolyma data are provisional
7/28/2014,"16,200","33,200","31,800","14,400","15,631","8,170",1802,Kolyma data are provisional
7/29/2014,"15,900","31,600","31,700","14,100","15,574","8,940",1802,Kolyma data are provisional
7/30/2014,"15,600","29,600","31,600","13,800","15,546","9,920",1802,Kolyma data are provisional
7/31/2014,"15,500","27,900","31,600","13,600","15,546","10,200",1802,Kolyma data are provisional
8/1/2014,"15,700","26,500","31,600","13,300","15,518","10,800",1802,Kolyma data are provisional
8/2/2014,"16,000","25,100","31,600","13,200","15,404","11,400",1802,Kolyma data are provisional
8/3/2014,"16,100","24,000","31,500","13,500","15,291","11,900",1802,Kolyma data are provisional
8/4/2014,"16,600","23,600","31,300","13,600","15,121","12,100",1802,Kolyma data are provisional
8/5/2014,"18,200","23,300","31,100","13,700","14,980","12,200",1802,Kolyma data are provisional
8/6/2014,"19,200","23,100","31,000","13,600","14,838","11,900",1802,Kolyma data are provisional
8/7/2014,"19,400","23,500","30,800","13,400","14,696","11,800",1802,Kolyma data are provisional
8/8/2014,"19,000","24,000","30,600","12,900","14,583","11,500",1802,Kolyma data are provisional
8/9/2014,"18,500","24,800","30,500","12,400","14,357","11,200",1802,Kolyma data are provisional
8/10/2014,"18,300","25,100","30,300","12,100","14,187","11,100",1802,Kolyma data are provisional
8/11/2014,"18,300","25,300","30,000","11,800","13,960","10,900",1802,Kolyma data are provisional
8/12/2014,"18,500","25,200","29,800","11,700","13,790","10,700",1802,Kolyma data are provisional
8/13/2014,"18,600","24,600","29,600","11,900","13,705","10,400",1802,Kolyma data are provisional
8/14/2014,"18,500","24,400","29,400","11,900","13,507","10,300",1802,Kolyma data are provisional
8/15/2014,"18,300","24,300","29,100","11,800","13,394","9,750",1802,Kolyma data are provisional
8/16/2014,"18,000","24,400","28,600","11,700","13,252","9,400",1802,Kolyma data are provisional
8/17/2014,"17,800","25,100","28,300","11,600","13,139","9,140",1802,Kolyma data are provisional
8/18/2014,"17,500","26,400","27,800","11,500","13,026","8,790",1802,Kolyma data are provisional
8/19/2014,"17,100","27,200","26,900","11,300","12,912","8,170",1802,Kolyma data are provisional
8/20/2014,"16,700","28,800","26,000","11,100","12,743","8,040",1802,Kolyma data are provisional
8/21/2014,"16,600","29,100","25,200","10,900","12,544","7,880",1802,Kolyma data are provisional
8/22/2014,"16,500","29,800","24,200","10,900","12,205","7,670",1802,Kolyma data are provisional
8/23/2014,"16,400","29,500","23,200","11,000","11,950","7,460",1802,Kolyma data are provisional
8/24/2014,"16,600","28,900","22,400","11,000","11,780","7,590",1802,Kolyma data are provisional
8/25/2014,"16,900","28,400","21,600","11,000","11,638","7,820",1802,Kolyma data are provisional
8/26/2014,"17,000","27,800","20,800","10,900","11,468","8,060",1802,Kolyma data are provisional
8/27/2014,"17,000","27,500","19,900","10,700","11,355","7,380",1802,Kolyma data are provisional
8/28/2014,"17,000","27,400","19,300","10,500","11,270","6,020",1802,Kolyma data are provisional
8/29/2014,"17,000","27,300","18,600","10,500","11,242","6,070",1802,Kolyma data are provisional
8/30/2014,"17,100","27,400","18,000","10,800","11,157","5,940",1802,Kolyma data are provisional
8/31/2014,"17,700","28,200","17,400","10,700","11,072","5,730",1802,Kolyma data are provisional
9/1/2014,"18,200","28,800","16,800","10,600","10,930","5,270",1802,Kolyma data are provisional
9/2/2014,"18,400","29,200","16,500","10,700","11,072","5,010",1802,Kolyma data are provisional
9/3/2014,"18,400","30,000","15,800","10,700","11,100","4,760",1802,Kolyma data are provisional
9/4/2014,"18,500","30,800","15,600","10,700","11,100","4,400",1802,Kolyma data are provisional
9/5/2014,"18,700","30,900","15,500","10,800","11,129","4,220",1802,Kolyma data are provisional
9/6/2014,"19,400","30,200","15,200","10,900","11,157","3,890",1802,Kolyma data are provisional
9/7/2014,"19,800","29,300","14,800","10,600","11,157","3,780",1802,Kolyma data are provisional
9/8/2014,"20,000","28,500","15,000","10,200","11,185","3,410",1802,Kolyma data are provisional
9/9/2014,"20,200","27,100","15,000","9,930","11,270","3,450",1802,Kolyma data are provisional
9/10/2014,"20,300","26,100","14,500","9,850","11,383","3,390",1802,Kolyma data are provisional
9/11/2014,"20,800","25,100","14,600","9,690","11,525","3,180",1802,Kolyma data are provisional
9/12/2014,"22,300","24,900","14,600","9,470","11,695","3,020",1802,Kolyma data are provisional
9/13/2014,"23,000","24,900","14,300","9,270","11,808","2,730",1802,Kolyma data are provisional
9/14/2014,"23,000","25,200","13,700","9,150","11,893","2,750",1802,Kolyma data are provisional
9/15/2014,"22,800","25,600","14,000","8,970","11,865","2,840",1802,Kolyma data are provisional
9/16/2014,"22,300","26,100","14,500","8,790","11,780","2,820",1802,Kolyma data are provisional
9/17/2014,"21,700","26,300","14,300","8,780","11,667","2,780",1802,Kolyma data are provisional
9/18/2014,"21,200","26,500","14,500","8,890","11,525","2,530",1802,Kolyma data are provisional
9/19/2014,"20,600","26,600","14,700","8,940","11,355","2,360",1802,Kolyma data are provisional
9/20/2014,"20,100","26,500","14,300","8,900","11,157","2,310",1802,Kolyma data are provisional
9/21/2014,"19,800","26,300","14,400","8,860","10,930","2,280",1802,Kolyma data are provisional
9/22/2014,"19,800","26,200","15,200","9,110","10,732","2,230",1802,Kolyma data are provisional
9/23/2014,"19,700","25,400","15,300","8,960","10,562","2,160",1802,Kolyma data are provisional
9/24/2014,"19,700","24,900","15,300","8,980","10,364","2,160",1802,Kolyma data are provisional
9/25/2014,"19,800","24,500","15,400","8,990","10,222","2,200",1802,Kolyma data are provisional
9/26/2014,"19,900","24,100","15,300","9,150","10,137","2,280",1802,Kolyma data are provisional
9/27/2014,"19,900","24,000","14,900","9,170","9,996","2,360",1802,Kolyma data are provisional
9/28/2014,"19,900","24,500","14,700","8,950","9,826","2,390",1802,Kolyma data are provisional
9/29/2014,"19,800","25,200","14,500","8,750","9,769","2,390",1802,Kolyma data are provisional
9/30/2014,"20,000","26,100","14,300","8,630","9,656","2,560",1802,Kolyma data are provisional
10/1/2014,"20,100","27,200","14,000","8,560","9,599","2,360",1802,Kolyma data are provisional
10/2/2014,"19,800","29,200","13,600","8,520","9,571","2,310",1802,Kolyma data are provisional
10/3/2014,"19,400","30,000","13,600","8,620","9,599","2,320",1802,Kolyma data are provisional
10/4/2014,"18,900","30,600","13,900","8,690","9,571","2,310",1802,Kolyma data are provisional
10/5/2014,"18,500","30,900","14,300","8,740","9,430","2,270",1802,Kolyma data are provisional
10/6/2014,"18,100","30,600","14,500","9,040","9,288","2,250",1802,Kolyma data are provisional
10/7/2014,"17,800","29,800","14,300","9,460","9,175","2,390",1802,Kolyma data are provisional
10/8/2014,"17,600","28,900","14,700","9,620","9,033","2,610",1802,Kolyma data are provisional
10/9/2014,"17,300","28,000","14,800","9,290","8,948","2,580",1802,Kolyma data are provisional
10/10/2014,"17,000","26,400","15,000","9,020","8,863","2,440",1802,Kolyma data are provisional
10/11/2014,"16,800","26,600","14,700","8,940","8,665","2,400",1802,Kolyma data are provisional
10/12/2014,"16,600","26,600","15,000","8,840","8,467","2,160",1802,Kolyma data are provisional
10/13/2014,"16,400","26,600","15,000","8,720","8,212","2,150",1802,Kolyma data are provisional
10/14/2014,"16,100","21,600","14,400","8,640","7,957","2,130",1802,Kolyma data are provisional
10/15/2014,"15,900","20,200","14,100","8,500","7,844","1,760",1802,Kolyma data are provisional
10/16/2014,"15,700","19,100","13,400","8,370","7,759","1,610",1802,Kolyma data are provisional
10/17/2014,"14,700","18,300","12,700","8,290","7,617","1,440",1802,Kolyma data are provisional
10/18/2014,"13,900","17,100","12,100","8,260","7,504","1,059",1802,Kolyma data are provisional
10/19/2014,"13,300","15,800","11,400","8,280","7,362",953,1802,Kolyma data are provisional
10/20/2014,"12,800","14,700","11,100","8,260","7,221",999,1802,Kolyma data are provisional
10/21/2014,"12,300","13,700","10,800","8,160","7,079",978,1802,Kolyma data are provisional
10/22/2014,"11,800","13,500","10,600","8,020","6,938",972,1802,Kolyma data are provisional
10/23/2014,"11,200","12,700","10,300","7,900","6,796",987,1802,Kolyma data are provisional
10/24/2014,"10,400","10,800","10,200","7,620","6,654","1,008",1802,Kolyma data are provisional
10/25/2014,"9,980","9,310","10,100","6,900","6,513","1,001",1802,Kolyma data are provisional
10/26/2014,"9,640","8,300","9,830","6,270","6,371",918,1802,Kolyma data are provisional
10/27/2014,"9,730","5,410","9,730","6,070","6,230",851,1802,Kolyma data are provisional
10/28/2014,"9,660","5,460","9,590","5,910","6,088",838,1802,Kolyma data are provisional
10/29/2014,"9,520","5,090","9,490","5,760","5,947","1,372",1802,Kolyma data are provisional
10/30/2014,"9,510","4,760","9,350","5,610","5,805","1,126",1802,Kolyma data are provisional
10/31/2014,"9,900","4,510","9,310","5,460","5,663",914,1802,Kolyma data are provisional
11/1/2014,"10,800","4,320","9,170","5,320","5,465",875,1802,Kolyma data are provisional
11/2/2014,"11,500","3,980","9,020","5,180","5,267",838,1802,Kolyma data are provisional
11/3/2014,"11,500","3,850","8,860","5,050","5,097",801,1802,Kolyma data are provisional
11/4/2014,"11,300","3,580","8,670","4,910","4,955",765,1802,Kolyma data are provisional
11/5/2014,"10,900","3,430","8,630","4,790","4,842",730,1802,Kolyma data are provisional
11/6/2014,"10,500","3,390","8,550","4,660","4,757",696,1802,Kolyma data are provisional
11/7/2014,"10,200","3,360","8,310","4,540","4,672",662,1802,Kolyma data are provisional
11/8/2014,"9,920","3,320","8,150","4,420","4,587",630,1802,Kolyma data are provisional
11/9/2014,"9,860","3,290","8,030","4,310","4,502",597,1802,Kolyma data are provisional
11/10/2014,"9,630","3,250","7,960","4,200","4,446",566,1802,Kolyma data are provisional
11/11/2014,"9,460","3,180","7,870","4,090","4,389",536,1802,Kolyma data are provisional
11/12/2014,"9,580","3,100","7,710","3,980","4,332",587,1802,Kolyma data are provisional
11/13/2014,"9,520","3,030","7,650","3,880","4,304",500,1802,Kolyma data are provisional
11/14/2014,"9,520","2,950","7,670","3,780","4,276",441,1802,Kolyma data are provisional
11/15/2014,"9,340","2,880","7,630","3,680","4,248",427,1802,Kolyma data are provisional
11/16/2014,"9,400","2,810","7,670","3,580","4,219",404,1802,Kolyma data are provisional
11/17/2014,"9,330","2,730","7,750","3,490","4,191",373,1802,Kolyma data are provisional
11/18/2014,"9,430","2,660","7,690","3,380","4,163",410,1802,Kolyma data are provisional
11/19/2014,"9,310","2,580","7,830","3,240","4,134",524,1802,Kolyma data are provisional
11/20/2014,"9,410","2,510","7,970","3,110","4,078",503,1802,Kolyma data are provisional
11/21/2014,"9,460","2,560","8,110","3,000","4,021",487,1802,Kolyma data are provisional
11/22/2014,"9,330","2,610","8,250","2,910","3,936",472,1802,Kolyma data are provisional
11/23/2014,"9,330","2,670","8,390","2,820","3,823",456,1802,Kolyma data are provisional
11/24/2014,"9,280","2,720","8,520","2,710","3,710",441,1802,Kolyma data are provisional
11/25/2014,"9,230","2,770","8,660","2,600","3,596",426,1802,Kolyma data are provisional
11/26/2014,"8,950","2,820","8,800","2,510","3,483",411,1802,Kolyma data are provisional
11/27/2014,"8,900","2,870","8,940","2,470","3,370",396,1802,Kolyma data are provisional
11/28/2014,"8,800","2,930","9,080","2,450","3,256",382,1802,Kolyma data are provisional
11/29/2014,"8,700","2,980","9,120","2,440","3,143",367,1802,Kolyma data are provisional
11/30/2014,"8,600","3,030","9,170","2,440","3,030",353,1802,Kolyma data are provisional
12/1/2014,"8,500","3,080","9,210","2,440","2,945",372,1802,Kolyma data are provisional
12/2/2014,"8,400","3,120","9,260","2,440","2,888",403,1802,Kolyma data are provisional
12/3/2014,"8,350","3,170","9,300","2,440","2,832",400,1802,Kolyma data are provisional
12/4/2014,"8,250","3,220","9,350","2,420","2,803",385,1802,Kolyma data are provisional
12/5/2014,"8,200","3,270","9,390","2,410","2,775",367,1802,Kolyma data are provisional
12/6/2014,"8,150","3,310","9,440","2,410","2,747",356,1802,Kolyma data are provisional
12/7/2014,"8,100","3,360","9,480","2,430","2,718",354,1802,Kolyma data are provisional
12/8/2014,"8,100","3,410","9,530","2,500","2,690",344,1802,Kolyma data are provisional
12/9/2014,"8,050","3,450","9,570","2,640","2,662",338,1802,Kolyma data are provisional
12/10/2014,"8,000","3,500","9,610","2,910","2,633",332,1802,Kolyma data are provisional
12/11/2014,"7,950","3,500","9,660","3,170","2,605",334,1802,Kolyma data are provisional
12/12/2014,"7,900","3,490","9,700","3,420","2,577",332,1802,Kolyma data are provisional
12/13/2014,"7,850","3,490","9,750","3,640","2,549",329,1802,Kolyma data are provisional
12/14/2014,"7,750","3,480","9,790","3,800","2,549",335,1802,Kolyma data are provisional
12/15/2014,"7,700","3,480","9,840","3,880","2,520",337,1802,Kolyma data are provisional
12/16/2014,"7,700","3,470","9,880","3,900","2,520",334,1802,Kolyma data are provisional
12/17/2014,"7,650","3,470","9,930","3,880","2,492",344,1802,Kolyma data are provisional
12/18/2014,"7,600","3,460","9,970","3,830","2,492",341,1802,Kolyma data are provisional
12/19/2014,"7,600","3,460","9,880","3,770","2,464",332,1802,Kolyma data are provisional
12/20/2014,"7,550","3,450","9,790","3,710","2,464",326,1802,Kolyma data are provisional
12/21/2014,"7,600","3,450","9,700","3,650","2,435",319,1802,Kolyma data are provisional
12/22/2014,"7,600","3,440","9,610","3,610","2,435",313,1802,Kolyma data are provisional
12/23/2014,"7,650","3,440","9,520","3,620","2,407",307,1802,Kolyma data are provisional
12/24/2014,"7,700","3,440","9,440","3,660","2,407",301,1802,Kolyma data are provisional
12/25/2014,"7,800","3,430","9,350","3,730","2,407",295,1802,Kolyma data are provisional
12/26/2014,"7,850","3,430","9,260","3,790","2,379",289,1802,Kolyma data are provisional
12/27/2014,"7,900","3,420","9,170","3,860","2,379",283,1802,Kolyma data are provisional
12/28/2014,"8,000","3,420","9,080","3,910","2,379",277,1802,Kolyma data are provisional
12/29/2014,"8,150","3,410","8,990","3,940","2,350",271,1802,Kolyma data are provisional
12/30/2014,"8,200","3,410","8,900","3,980","2,350",266,1802,Kolyma data are provisional
12/31/2014,"8,200","3,400","8,800","4,030","2,350",247,1802,Kolyma data are provisional
1/1/2015,"8,250","3,810","8,710","3,810","2,322",326,1802,Lena and Kolyma data are provisional
1/2/2015,"8,300","3,786","8,620","3,800","2,265",304,1802,Lena and Kolyma data are provisional
1/3/2015,"8,350","3,798","8,530","3,790","2,209",291,1802,Lena and Kolyma data are provisional
1/4/2015,"8,350","3,810","8,430","3,790","2,209",289,1802,Lena and Kolyma data are provisional
1/5/2015,"8,350","3,821","8,340","3,780","2,180",290,1802,Lena and Kolyma data are provisional
1/6/2015,"8,350","3,797","8,250","3,760","2,180",289,1802,Lena and Kolyma data are provisional
1/7/2015,"8,350","3,773","8,150","3,750","2,180",304,1802,Lena and Kolyma data are provisional
1/8/2015,"8,400","3,749","8,060","3,710","2,152",319,1802,Lena and Kolyma data are provisional
1/9/2015,"8,400","3,724","7,970","3,670","2,152",301,1802,Lena and Kolyma data are provisional
1/10/2015,"8,400","3,699","7,880","3,620","2,152",287,1802,Lena and Kolyma data are provisional
1/11/2015,"8,350","3,710","7,780","3,580","2,124",288,1802,Lena and Kolyma data are provisional
1/12/2015,"8,350","3,721","7,690","3,570","2,124",287,1802,Lena and Kolyma data are provisional
1/13/2015,"8,350","3,733","7,600","3,560","2,124",282,1802,Lena and Kolyma data are provisional
1/14/2015,"8,350","3,744","7,500","3,560","2,124",278,1802,Lena and Kolyma data are provisional
1/15/2015,"8,300","3,718","7,410","3,550","2,095",276,1802,Lena and Kolyma data are provisional
1/16/2015,"8,300","3,729","7,320","3,550","2,095",278,1802,Lena and Kolyma data are provisional
1/17/2015,"8,300","3,740","7,230","3,540","2,095",273,1802,Lena and Kolyma data are provisional
1/18/2015,"8,250","3,714","7,130","3,530","2,095",263,1802,Lena and Kolyma data are provisional
1/19/2015,"8,200","3,718","7,040","3,510","2,067",268,1802,Lena and Kolyma data are provisional
1/20/2015,"8,150","3,718","6,980","3,490","2,067",281,1802,Lena and Kolyma data are provisional
1/21/2015,"8,100","3,714","6,920","3,470","2,039",274,1802,Lena and Kolyma data are provisional
1/22/2015,"8,050","3,698","6,850","3,440","2,039",278,1802,Lena and Kolyma data are provisional
1/23/2015,"8,000","3,667","6,790","3,430","2,010",271,1802,Lena and Kolyma data are provisional
1/24/2015,"7,950","3,652","6,730","3,420","2,010",270,1802,Lena and Kolyma data are provisional
1/25/2015,"7,900","3,636","6,670","3,410","1,982",268,1802,Lena and Kolyma data are provisional
1/26/2015,"7,900","3,620","6,610","3,390","1,982",276,1802,Lena and Kolyma data are provisional
1/27/2015,"7,900","3,588","6,550","3,370","1,954",259,1802,Lena and Kolyma data are provisional
1/28/2015,"7,850","3,572","6,480","3,360","1,954",246,1802,Lena and Kolyma data are provisional
1/29/2015,"7,900","3,555","6,420","3,350","1,926",239,1802,Lena and Kolyma data are provisional
1/30/2015,"7,900","3,527","6,360","3,350","1,926",235,1802,Lena and Kolyma data are provisional
1/31/2015,"7,900","3,502","6,330","3,340","1,926",228,1802,Lena and Kolyma data are provisional
2/1/2015,"7,900","3,485","6,300","3,330","1,897",235,1802,Lena and Kolyma data are provisional
2/2/2015,"7,900","3,472","6,270","3,330","1,897",231,1802,Lena and Kolyma data are provisional
2/3/2015,"7,900","3,470","6,240","3,320","1,897",230,1802,Lena and Kolyma data are provisional
2/4/2015,"7,900","3,464","6,200","3,320","1,869",237,1802,Lena and Kolyma data are provisional
2/5/2015,"7,900","3,474","6,170","3,320","1,869",241,1802,Lena and Kolyma data are provisional
2/6/2015,"7,900","3,472","6,140","3,320","1,869",240,1802,Lena and Kolyma data are provisional
2/7/2015,"7,900","3,470","6,110","3,320","1,841",252,1802,Lena and Kolyma data are provisional
2/8/2015,"7,850","3,468","6,080","3,330","1,841",264,1802,Lena and Kolyma data are provisional
2/9/2015,"7,850","3,465","6,050","3,330","1,841",276,1802,Lena and Kolyma data are provisional
2/10/2015,"7,800","3,459","6,020","3,330","1,812",275,1802,Lena and Kolyma data are provisional
2/11/2015,"7,800","3,457","5,990","3,330","1,812",268,1802,Lena and Kolyma data are provisional
2/12/2015,"7,750","3,454","5,960","3,330","1,812",237,1802,Lena and Kolyma data are provisional
2/13/2015,"7,700","3,452","5,930","3,330","1,784",222,1802,Lena and Kolyma data are provisional
2/14/2015,"7,700","3,418","5,890","3,330","1,784",215,1802,Lena and Kolyma data are provisional
2/15/2015,"7,650","3,380","5,860","3,330","1,784",185,1802,Lena and Kolyma data are provisional
2/16/2015,"7,600","3,346","5,830","3,330","1,756",210,1802,Lena and Kolyma data are provisional
2/17/2015,"7,600","3,301","5,800","3,340","1,756",211,1802,Lena and Kolyma data are provisional
2/18/2015,"7,550","3,252","5,770","3,340","1,756",213,1802,Lena and Kolyma data are provisional
2/19/2015,"7,550","3,208","5,750","3,340","1,756",224,1802,Lena and Kolyma data are provisional
2/20/2015,"7,550","3,163","5,720","3,330","1,756",238,1802,Lena and Kolyma data are provisional
2/21/2015,"7,550","3,116","5,700","3,330","1,727",232,1802,Lena and Kolyma data are provisional
2/22/2015,"7,550","3,072","5,670","3,330","1,727",240,1802,Lena and Kolyma data are provisional
2/23/2015,"7,600","3,025","5,650","3,330","1,727",249,1802,Lena and Kolyma data are provisional
2/24/2015,"7,600","2,982","5,620","3,330","1,727",240,1802,Lena and Kolyma data are provisional
2/25/2015,"7,600","2,939","5,630","3,330","1,699",231,1802,Lena and Kolyma data are provisional
2/26/2015,"7,600","2,893","5,640","3,330","1,699",224,1802,Lena and Kolyma data are provisional
2/27/2015,"7,600","2,851","5,640","3,320","1,699",220,1802,Lena and Kolyma data are provisional
2/28/2015,"7,600","2,806","5,650","3,320","1,699",212,1802,Lena and Kolyma data are provisional
3/1/2015,"7,650","2,775","5,660","3,320","1,699",208,1802,Lena and Kolyma data are provisional
3/2/2015,"7,650","2,744","5,670","3,310","1,699",211,1802,Lena and Kolyma data are provisional
3/3/2015,"7,650","2,714","5,680","3,310","1,699",211,1802,Lena and Kolyma data are provisional
3/4/2015,"7,700","2,684","5,680","3,300","1,685",218,1802,Lena and Kolyma data are provisional
3/5/2015,"7,700","2,664","5,690","3,300","1,685",220,1802,Lena and Kolyma data are provisional
3/6/2015,"7,700","2,638","5,700","3,290","1,685",220,1802,Lena and Kolyma data are provisional
3/7/2015,"7,700","2,608","5,710","3,290","1,685",225,1802,Lena and Kolyma data are provisional
3/8/2015,"7,700","2,568","5,720","3,290","1,671",222,1802,Lena and Kolyma data are provisional
3/9/2015,"7,650","2,532","5,720","3,290","1,671",215,1802,Lena and Kolyma data are provisional
3/10/2015,"7,650","2,492","5,730","3,280","1,671",210,1802,Lena and Kolyma data are provisional
3/11/2015,"7,600","2,453","5,740","3,270","1,671",207,1802,Lena and Kolyma data are provisional
3/12/2015,"7,550","2,408","5,740","3,260","1,657",209,1802,Lena and Kolyma data are provisional
3/13/2015,"7,550","2,370","5,730","3,260","1,657",204,1802,Lena and Kolyma data are provisional
3/14/2015,"7,500","2,335","5,730","3,250","1,657",209,1802,Lena and Kolyma data are provisional
3/15/2015,"7,500","2,287","5,730","3,250","1,657",204,1802,Lena and Kolyma data are provisional
